Identifier	Character	Dialogue	Filename	Line Number
c3_2_x_e2749a53		这就是我们的使命。	game/scripts/chapter3.rpy	4760
c3_2_x_270c8854		很显然，这些记忆就是夏静全部的执念。	game/scripts/chapter3.rpy	4761
c3_2_x_c512139e		如果烧掉，那么这个不合群的少女，就应该很容易融入人类所谓的社会当中去。	game/scripts/chapter3.rpy	4762
c3_2_x_4d63870d		这应该是一件好事才对。	game/scripts/chapter3.rpy	4763
c3_2_x_8a63c1ad		我不明白，为什么这丫头会这么痛苦呢？	game/scripts/chapter3.rpy	4764
c3_2_x_c68274a4	y	我刚刚看到了...	game/scripts/chapter3.rpy	4779
c3_2_x_1b92d6fd		袁艳，几乎是是从牙缝里面挤出来的几句话。	game/scripts/chapter3.rpy	4780
c3_2_x_df8777ac	y	这丫头...在哭。	game/scripts/chapter3.rpy	4781
c3_2_x_cd96c91e	y	那些被记住的事情，对她应该特别重要。	game/scripts/chapter3.rpy	4782
c3_2_x_755e971f	y	死猫...再帮我一件事...	game/scripts/chapter3.rpy	4783
c3_2_x_d75d13d4	y	我...要回到那具身体里面去。	game/scripts/chapter3.rpy	4784
c3_2_x_44efd505_15	w	......	game/scripts/chapter3.rpy	4785
c3_2_x_fcc23bfc		这是不可能做到的吧。	game/scripts/chapter3.rpy	4786
c3_2_x_5575227c		话说...	game/scripts/chapter3.rpy	4787
c3_2_x_4225436e	w	你赶快...放手啊！你会被烧死的啊！	game/scripts/chapter3.rpy	4788
c3_2_x_0d7fd099	w	灵魂一旦被烧， 这个世界上就真的没有你了啊！！	game/scripts/chapter3.rpy	4789
c3_2_x_1984a35a_3	y	.....	game/scripts/chapter3.rpy	4790
c3_2_x_1fbc28fd	y	痛痛痛痛死了！	game/scripts/chapter3.rpy	4791
c3_2_x_afd6ebc6	y	诶嘿嘿...你以为是我死了吗？	game/scripts/chapter3.rpy	4792
c3_2_x_ef797458	y	其实我没有死哒！	game/scripts/chapter3.rpy	4793
c3_2_x_5b4597c6		就像是扔掉了一个烫手山芋一样。	game/scripts/chapter3.rpy	4808
c3_2_x_611784a5		袁艳伸出了手，将灵魂之火抛到了空中。	game/scripts/chapter3.rpy	4809
c3_2_x_7e129c65		它就飘在半空中，似乎是被谁带走的一样。	game/scripts/chapter3.rpy	4810
c3_2_x_44efd505_16	w	......	game/scripts/chapter3.rpy	4811
c3_2_x_e22f64f3		我惊讶的说不出话来。	game/scripts/chapter3.rpy	4812
c3_2_x_3b1b742d	w	你....你是怎么做到的？	game/scripts/chapter3.rpy	4813
c3_2_x_a7bbbcfd	w	灵魂之火不烧掉一个灵魂是不会熄灭的。	game/scripts/chapter3.rpy	4814
c3_2_x_e4eff9b5	y	嘿嘿....	game/scripts/chapter3.rpy	4815
c3_2_x_df743f90		你笑个鬼啦，虽然很想吐槽她，但是我还是说不出口。	game/scripts/chapter3.rpy	4816
c3_2_x_b696cec6		我知道，肯定是发生了什么。	game/scripts/chapter3.rpy	4817
c3_2_x_92f0526e	y	刚刚我听到了声音。	game/scripts/chapter3.rpy	4829
c3_2_x_c596013d	y	夏静那丫头身体里面传出来的。	game/scripts/chapter3.rpy	4831
c3_2_x_d4a6e322	w	声音？	game/scripts/chapter3.rpy	4832
c3_2_x_a4cd8319	y	就是之前说的那个另外一个灵魂。	game/scripts/chapter3.rpy	4834
c3_2_x_be90caad	y	她一直守护着夏静。	game/scripts/chapter3.rpy	4836
c3_2_x_1984a35a_4	y	.....	game/scripts/chapter3.rpy	4838
c3_2_x_775c4bbf		她看着半空。	game/scripts/chapter3.rpy	4839
c3_2_x_69f0ee76	y	然后，她代替了我。	game/scripts/chapter3.rpy	4841
c3_2_x_44efd505_17	w	......	game/scripts/chapter3.rpy	4842
c3_2_x_c84b8b39		我也看着半空。	game/scripts/chapter3.rpy	4843
c3_2_x_46bbaa1c		虽然说挺了不起啦，但是也没有用。	game/scripts/chapter3.rpy	4844
c3_2_x_45fdde90		我已经能够感觉到诅咒就快要来临了。	game/scripts/chapter3.rpy	4845
c3_2_x_5d863695		我们已经完蛋了。	game/scripts/chapter3.rpy	4846
c3_2_x_ef57973f	y	在此之前，我还有一件事要做来着。	game/scripts/chapter3.rpy	4848
c3_2_x_44efd505_18	w	......	game/scripts/chapter3.rpy	4849
c3_2_x_3997b2c1	w	干嘛？你那么盯着我干嘛？	game/scripts/chapter3.rpy	4850
c3_2_x_b23f9f5a	y	诶嘿，麻烦你把我送回去。	game/scripts/chapter3.rpy	4852
c3_2_x_d1ef2fc5		袁艳指着自己躺在病床上的身体。	game/scripts/chapter3.rpy	4853
c3_2_x_fbad2664_1	w	.......	game/scripts/chapter3.rpy	4854
c3_2_x_1b304011		这怎么可能做得到啊，之前不是试过很多次了吗？	game/scripts/chapter3.rpy	4855
c3_2_x_91309c99	y	拜托啦，就一次就一次！	game/scripts/chapter3.rpy	4857
c3_2_x_44efd505_19	w	......	game/scripts/chapter3.rpy	4858
c3_2_x_b873e352		这丫头笑嘻嘻的，搞得好像能成功一样。	game/scripts/chapter3.rpy	4859
c3_2_x_1c88d5d2		这个时候我不应该有点紧张感，应该很难受才是吗？	game/scripts/chapter3.rpy	4860
c3_2_x_e08c3561		自从和她在一起之后，我就发现好像什么都不一样了。	game/scripts/chapter3.rpy	4861
c3_2_x_2a3955c3		不过，诅咒已经压过来了，横竖都逃不过了。	game/scripts/chapter3.rpy	4862
c3_2_x_657f7b2f		看着笑嘻嘻的袁艳，我就一阵火大，我之后的计划都给搞乱了。	game/scripts/chapter3.rpy	4863
c3_2_x_bdbc636e		这个人到底是怎么回事啊？	game/scripts/chapter3.rpy	4864
c3_2_x_4ff0546e		从认识她之后我的节奏一直就被她带着跑，这家伙难道是我命里的克星吗？	game/scripts/chapter3.rpy	4865
c3_2_x_a6d5f05e		突然想起来，好像我的命也是被她救的。	game/scripts/chapter3.rpy	4880
c3_2_x_d8a875c5		不然的话我早就应该死了才对。	game/scripts/chapter3.rpy	4881
c3_2_x_31e21ded		这么想想，感觉好像是我把她给拖下水了。	game/scripts/chapter3.rpy	4882
c3_2_x_2950ec8e		说到底，责任还是有我一份的呀。	game/scripts/chapter3.rpy	4883
c3_2_x_0180fcce		哎...想太多脑袋都炸了	game/scripts/chapter3.rpy	4884
c3_2_x_176b111f		既然这个丫头已经疯了，那我陪她疯一下就好咯。	game/scripts/chapter3.rpy	4885
c3_2_x_adf39f21		反正我的命也是她救的。	game/scripts/chapter3.rpy	4886
c3_2_x_f919013d		还给她就是了。	game/scripts/chapter3.rpy	4887
c3_2_x_a6f0c170		反正她也跑不掉。	game/scripts/chapter3.rpy	4888
c3_2_x_5b57c4e8	w	哈哈哈哈...	game/scripts/chapter3.rpy	4898
c3_2_x_1a32b41b		我忍不住笑了起来。	game/scripts/chapter3.rpy	4899
c3_2_x_aaa50617	y	你笑啥？	game/scripts/chapter3.rpy	4901
c3_2_x_82fb249c	w	算啦算啦，我试试好了。	game/scripts/chapter3.rpy	4902
c3_2_x_57e586ab_12	y	......	game/scripts/chapter3.rpy	4904
c3_2_x_ae2945f2		我闭上了双眼，再一次引动力量。	game/scripts/chapter3.rpy	4905
c3_2_x_c3fc2e86		但是实际上我这个时候已经完全没有啥力量了。	game/scripts/chapter3.rpy	4906
c3_2_x_7e13f476		反正诅咒已经快到了，早到跟晚到也没啥区别...	game/scripts/chapter3.rpy	4907
c3_2_x_20de779e		就让我借一下所谓诅咒的力量吧。	game/scripts/chapter3.rpy	4908
c3_2_x_44efd505_20	w	......	game/scripts/chapter3.rpy	4909
c3_2_x_3e25c228	y	你在做啥啊？	game/scripts/chapter3.rpy	4911
c3_2_x_44efd505_21	w	......	game/scripts/chapter3.rpy	4912
c3_2_x_9744163d		灵魂开始颤抖...	game/scripts/chapter3.rpy	4913
c3_2_x_7308002b_1		好疼...	game/scripts/chapter3.rpy	4914
c3_2_x_74988ff3		有种撕心裂肺的感觉....	game/scripts/chapter3.rpy	4915
c3_2_x_d64ecae6		但是说句实话，跟袁艳这丫头相处了一段时间之后，会发现自己的心也变大了。	game/scripts/chapter3.rpy	4916
c3_2_x_ccfa0dc5_10	w	.....	game/scripts/chapter3.rpy	4917
c3_2_x_804c9f17		别吵了，这丫头让我完全专心不起来。	game/scripts/chapter3.rpy	4918
c3_2_x_741a8d6c	y	哇，你的脚消失啦！！	game/scripts/chapter3.rpy	4920
c3_2_x_ccfa0dc5_11	w	.....	game/scripts/chapter3.rpy	4921
c3_2_x_300d3a4a		吵死啦，一会失败了怎么办！	game/scripts/chapter3.rpy	4922
c3_2_x_63fdd034	y	你肚子不见啦！！！喂！你听到我说话没有？	game/scripts/chapter3.rpy	4924
c3_2_x_d321528e	y	喂！你听我说话啊喂！	game/scripts/chapter3.rpy	4926
c3_2_x_44efd505_22	w	......	game/scripts/chapter3.rpy	4927
c3_2_x_b5c6dd3f		我在也忍不住了。	game/scripts/chapter3.rpy	4928
c3_2_x_644beec2	w	都说让你别吵啦！没看到我在专心做事吗？	game/scripts/chapter3.rpy	4929
c3_2_x_0fd4d656		......	game/scripts/chapter3.rpy	4930
c3_2_x_7032c42c		然我的面前原本应该站在那里的身影，已经消失了。	game/scripts/chapter3.rpy	4945
c3_2_x_44efd505_23	w	......	game/scripts/chapter3.rpy	4946
c3_2_x_9bff186a	w	咳咳咳...	game/scripts/chapter3.rpy	4947
c3_2_x_dc65dd4b		突然而然的静谧让我原本想要说出的话哽咽在喉咙里。	game/scripts/chapter3.rpy	4948
c3_2_x_d4b71f88		撕裂的疼痛感然我已经快要睁不开眼睛了。	game/scripts/chapter3.rpy	4949
c3_2_x_ddb9d7b7		引用诅咒的力量，我的胆子是真的大。	game/scripts/chapter3.rpy	4950
c3_2_x_e9f44be6		无数黑色碎片宛如漩涡一般向我席卷而来。	game/scripts/chapter3.rpy	4951
c3_2_x_6e81ff85		我的身体正在渐渐的被卷走。	game/scripts/chapter3.rpy	4952
c3_2_x_71c19763		我看着病房里渐渐苏醒的袁艳。	game/scripts/chapter3.rpy	4953
c3_2_x_b0b5e8f4		鼻子忽然一酸。	game/scripts/chapter3.rpy	4954
c3_2_x_ba0591ff		我成功了。	game/scripts/chapter3.rpy	4955
c3_2_x_8715da36		我成功把这丫头送回去了。	game/scripts/chapter3.rpy	4956
c3_2_x_7603ac14		以我自己提前被诅咒为代价。	game/scripts/chapter3.rpy	4957
c3_2_x_c48778b5		我自己也没想到，这里就是旅程的终点...	game/scripts/chapter3.rpy	4958
c3_2_x_049c4d59		啊，还有好多事情没有做...	game/scripts/chapter3.rpy	4959
c3_2_x_81816082		啊，还没来得及多了解一下这个世界。	game/scripts/chapter3.rpy	4960
c3_2_x_b649a9a0		啊，还没来得及跟那个丫头道歉，把她卷入这件事情里面。	game/scripts/chapter3.rpy	4961
c3_2_x_20757241	w	袁艳！！！你王八蛋！你还欠我猫薄荷没还啊！！！！！	game/scripts/chapter3.rpy	4962
c3_2_x_6408f8a3		伴随着眼里和吼声，似乎舒服了好多。	game/scripts/chapter3.rpy	4963
c3_2_x_752275c5		我看着袁艳渐渐的从床上爬起。	game/scripts/chapter3.rpy	4964
c3_2_x_3cfc1ce8		诅咒提前降临了...	game/scripts/chapter3.rpy	4965
c3_2_x_cba72eb2		快啊，死丫头...我快撑不住了。	game/scripts/chapter3.rpy	4966
c3_2_x_20fe9492		我没了，下一个....就是你了。	game/scripts/chapter3.rpy	4967
c3_2_x_d12d117b		睁开了双眼。	game/scripts/chapter3.rpy	4983
c3_2_x_0af2f6dc		再一次看到了天花板。	game/scripts/chapter3.rpy	4984
c3_2_x_0ca84eae		我从床上坐了起来。	game/scripts/chapter3.rpy	4985
c3_2_x_03c0cab4		看看自己的双手，抵在床上。	game/scripts/chapter3.rpy	4986
c3_2_x_a1d1dfdd		我回来了。	game/scripts/chapter3.rpy	4987
c3_2_x_6bbe9e3e		我看了看死猫曾在待过的位置。	game/scripts/chapter3.rpy	4988
c3_2_x_9d6b2c5c		那里什么也没有。	game/scripts/chapter3.rpy	4989
c3_2_x_b046bd2f		这只死猫做了啥我不知道，	game/scripts/chapter3.rpy	4990
c3_2_x_c5c3f05a		但是我知道，现在那里肯定在发生着什么。	game/scripts/chapter3.rpy	4991
c3_2_x_6eb46267		这个时候的夏静已经平静了下来。	game/scripts/chapter3.rpy	4992
c3_2_x_aaf593ba		我下床，打着赤脚走向了她的床位。	game/scripts/chapter3.rpy	4993
c3_2_x_b1dd5d7b	y	醒一下醒一下...	game/scripts/chapter3.rpy	4995
c3_2_x_e569e604	x	....	game/scripts/chapter3.rpy	4997
c3_2_x_5366d2c3	x	嗯...嗯...	game/scripts/chapter3.rpy	4999
c3_2_x_7e665342		带着泪光，少女逐渐苏醒了过来。	game/scripts/chapter3.rpy	5000
c3_2_x_c2461ac7		冷静，非常冷静的眼神。	game/scripts/chapter3.rpy	5001
c3_2_x_7cc26c22	x	我记起来了....	game/scripts/chapter3.rpy	5003
c3_2_x_05386080	y	记起来什么了？	game/scripts/chapter3.rpy	5005
c3_2_x_dccf004d	x	我忘掉的东西，我想起来了。	game/scripts/chapter3.rpy	5007
c3_2_x_b5476ec3		记起来不是一件开心的事情么？	game/scripts/chapter3.rpy	5008
c3_2_x_712dd12e		那你哭啥啊？	game/scripts/chapter3.rpy	5009
c3_2_x_fe0ee2ec		我不由得笑了起来。	game/scripts/chapter3.rpy	5010
c3_2_x_77a05089	x	那他现在在哪？	game/scripts/chapter3.rpy	5012
c3_2_x_57e586ab_13	y	......	game/scripts/chapter3.rpy	5014
c3_2_x_bc0aecc1		我看了看原本灵魂之火所在的位置，淡淡的笑了笑。	game/scripts/chapter3.rpy	5015
c3_2_x_b91d3ca6		夏静的表情有些紧张，她期待着看着我。	game/scripts/chapter3.rpy	5016
c3_2_x_3712fc98		但是我很抱歉，我没有办法回应她的期待。	game/scripts/chapter3.rpy	5017
c3_2_x_8f3545e0	y	他...让我给你带一句话。	game/scripts/chapter3.rpy	5019
c3_2_x_d6b309b8		话刚刚说出口，我的心脏忽然收缩。	game/scripts/chapter3.rpy	5020
c3_2_x_cbb192f3		或许是哪一个神明意识到了我接下来要说出口的事情。	game/scripts/chapter3.rpy	5021
c3_2_x_0a42f829		话到了嘴边却开始受到了无数阻力。	game/scripts/chapter3.rpy	5022
c3_2_x_98470794		有什么东西在阻止我把话说出口。	game/scripts/chapter3.rpy	5023
c3_2_x_cc8e7ad5		少女睁大了眼睛，死死的盯着我，想要听到我嘴里的话。	game/scripts/chapter3.rpy	5024
c3_2_x_1984a35a_5	y	.....	game/scripts/chapter3.rpy	5026
c3_2_x_47423ebe		那家伙已经死掉啦，我没办法把他的人带回来给你。	game/scripts/chapter3.rpy	5027
c3_2_x_fb54a68f		但是...多少帮他传达一句话给你，还是没有问题的。	game/scripts/chapter3.rpy	5028
c3_2_x_418ea7cf	y	我是说啦...	game/scripts/chapter3.rpy	5030
c3_2_x_f07c702d	y	咳咳咳....	game/scripts/chapter3.rpy	5032
c3_2_x_03fd3449		我感到了一阵阵的拉扯力，这份疼痛感就像是藤蔓一般，缠绕上我的胸口。	game/scripts/chapter3.rpy	5033
c3_2_x_24845490		并随着我的血管一路攀岩，拉扯着我的喉咙。	game/scripts/chapter3.rpy	5034
c3_2_x_5f6b9e9b		简单的话语，到了嘴边...愣是发不出声音。	game/scripts/chapter3.rpy	5035
c3_2_x_efd1b105		一个想法闪过了我的脑海，如果我把下面的话说出来。	game/scripts/chapter3.rpy	5036
c3_2_x_6ac6d393		我将会受到无比苛刻的惩罚。	game/scripts/chapter3.rpy	5037
c3_2_x_ea811dfb		说的也是，想要传达来自另外一个世界的思念，根本就是一件不可能的事情。	game/scripts/chapter3.rpy	5038
c3_2_x_6785a600		早知道...就不救那只死猫了。	game/scripts/chapter3.rpy	5039
c3_2_x_5c596d84		谁知道这只死猫身上会带着那个世界的思念啊...	game/scripts/chapter3.rpy	5040
c3_2_x_db86d141		我真是个笨蛋啊...	game/scripts/chapter3.rpy	5041
c3_2_x_412facc5	y	他说你好厉害！	game/scripts/chapter3.rpy	5043
c3_2_x_48e41e06	y	他觉得你特别特别的厉害。	game/scripts/chapter3.rpy	5045
c3_2_x_fbdf3b46	y	然后他说和你在一起玩很开心。	game/scripts/chapter3.rpy	5047
c3_2_x_31c860df_1	x	.....	game/scripts/chapter3.rpy	5049
c3_2_x_68015d77	y	这真的是一个苦差事，你有啥话让我带给他的吗？	game/scripts/chapter3.rpy	5051
c3_2_x_a18f974d		就好像什么枷锁被瞬间打碎了一样。	game/scripts/chapter3.rpy	5052
c3_2_x_470e3bbc		我说的话变得容易了许多。	game/scripts/chapter3.rpy	5053
c3_2_x_5dbdc8a8		然而，少女的眼泪忽然滑落脸颊。	game/scripts/chapter3.rpy	5054
c3_2_x_ba179e45	x	(呜咽声)	game/scripts/chapter3.rpy	5056
c3_2_x_cb0d3862		伴随着我的话语，似乎有什么传达到了少女的身边。	game/scripts/chapter3.rpy	5071
c3_2_x_9a070bc4		或许是这份持续了不知道多少年的思念。	game/scripts/chapter3.rpy	5072
c3_2_x_f6a11f07		或许是让少女孤独的走在这个世界上的歉意。	game/scripts/chapter3.rpy	5073
c3_2_x_2fc862d2		少女的哭声就像是让我重新回到了那个灾祸的现场。	game/scripts/chapter3.rpy	5074
c3_2_x_9ec032a6		这些年，你辛苦了。	game/scripts/chapter3.rpy	5075
c3_2_x_a4f19d9e		少女再也忍不住，大声哭了起来，就像是一个孩子。	game/scripts/chapter3.rpy	5076
c3_2_x_0fd4d656_1		......	game/scripts/chapter3.rpy	5077
c3_2_x_6cd94797		而我，却坠入了黑暗之中。	game/scripts/chapter3.rpy	5082
c3_2_x_e9f596c9		我仿佛不断的在下坠。	game/scripts/chapter3.rpy	5098
c3_2_x_bf01ef3b		周围安静得可怕。	game/scripts/chapter3.rpy	5099
c3_2_x_f00cc2af	？？	死丫头，你来啦？	game/scripts/chapter3.rpy	5101
c3_2_x_1984a35a_6	y	.....	game/scripts/chapter3.rpy	5102
c3_2_x_7c0141f6	y	呵呵，我来了。	game/scripts/chapter3.rpy	5103
c3_2_x_8dc1d9a2	猫	真的搞不懂耶，你是个猪吗？	game/scripts/chapter3.rpy	5104
c3_2_x_035c867f	猫	居然真的把那个世界的话带到现实世界里面去了。	game/scripts/chapter3.rpy	5105
c3_2_x_cd8a9840	猫	真不知道该佩服你还是说你好了。	game/scripts/chapter3.rpy	5106
c3_2_x_3aef877f	y	呵呵...	game/scripts/chapter3.rpy	5107
c3_2_x_4e00d636		短暂的沉寂之后，熟悉的声音再一次响起。	game/scripts/chapter3.rpy	5108
c3_2_x_db34e721	猫	你后悔不？	game/scripts/chapter3.rpy	5123
c3_2_x_07bdde05_1		.....	game/scripts/chapter3.rpy	5124
c3_2_x_b0d40306	y	该说后悔还是不后悔呢？	game/scripts/chapter3.rpy	5125
c3_2_x_57e586ab_14	y	......	game/scripts/chapter3.rpy	5126
c3_2_x_41881da9	y	希望她们都能过得好一点吧。	game/scripts/chapter3.rpy	5127
c3_2_x_532838e5	y	毕竟...她们可是我唯一的朋友啊。	game/scripts/chapter3.rpy	5128
c3_2_x_6b5bfa3e		黑暗的那一端，陷入了沉默。	game/scripts/chapter3.rpy	5129
c3_2_x_1984a35a_7	y	.....	game/scripts/chapter3.rpy	5130
c3_2_x_1bb2cbb7	y	还有你...死猫。	game/scripts/chapter3.rpy	5131
c3_2_x_cb1e788f		(个人线 完结)	game/scripts/chapter3.rpy	5139
c3_4_136a0260		似乎摆脱了那几个女孩。	game/scripts/chapter3.rpy	5154
c3_4_b4d48be9		我不由得扶了扶脑袋。	game/scripts/chapter3.rpy	5155
c3_4_d8833305		真的是，自从到这个城市来之后总是会遇到一些莫名其妙的事情。	game/scripts/chapter3.rpy	5160
c3_4_53f84b2a		还是回家好好休息吧。	game/scripts/chapter3.rpy	5161
c3_4_bdccd01c		我叹了一口气。	game/scripts/chapter3.rpy	5162
c3_4_50002063		打开房门。	game/scripts/chapter3.rpy	5163
c3_4_9e5ddae3		坐在沙发上，我总算是松了一口气。	game/scripts/chapter3.rpy	5170
c3_4_d725db7d		也就只有这里是我的安全屋了。	game/scripts/chapter3.rpy	5171
c3_4_8036e52f		但是总觉得忘记了什么事情。	game/scripts/chapter3.rpy	5172
c3_4_fbad2664	w	.......	game/scripts/chapter3.rpy	5175
c3_4_a0df5cf6		什么情况，我不由得朝着浴室那边看过去。	game/scripts/chapter3.rpy	5176
c3_4_24741c89		那边好像传来了奇怪的声音。	game/scripts/chapter3.rpy	5177
c3_4_443fe8f6		难道是有人在用浴室吗？	game/scripts/chapter3.rpy	5178
c3_4_a5d378fa		但是我是独居啊。	game/scripts/chapter3.rpy	5179
c3_4_276da78f		除了房东应该没有别人会有钥匙了吧。	game/scripts/chapter3.rpy	5180
c3_4_2bb5c91e		难道房东跑到我的房间里面来洗澡？	game/scripts/chapter3.rpy	5181
c3_4_4cab54ab		我摇了摇头...	game/scripts/chapter3.rpy	5182
c3_4_ebfc2d80		难不成进了贼？	game/scripts/chapter3.rpy	5183
c3_4_4cab54ab_1		我摇了摇头...	game/scripts/chapter3.rpy	5184
c3_4_d17c6103		贼偷东西的时候还会顺便洗个澡吗，那这贼的心理素质是要有多强啊。	game/scripts/chapter3.rpy	5185
c3_4_1c464985		更何况我家里就放了点吃的，也没啥值钱的东西啊。	game/scripts/chapter3.rpy	5186
c3_4_d4fe4078		难不成....是那家伙来了？？	game/scripts/chapter3.rpy	5187
c3_4_b4d48be9_1		我不由得扶了扶脑袋。	game/scripts/chapter3.rpy	5188
c3_4_72379601		为了印证我的想法，我决定冒个险。	game/scripts/chapter3.rpy	5189
c3_4_d423bb08		小心翼翼的我朝着浴室走过去。	game/scripts/chapter3.rpy	5190
c3_4_78db1aa8		不过可惜的是，浴室的门是反锁的，我打不开，只能依稀的看到一个身影在里面洗澡。	game/scripts/chapter3.rpy	5191
c3_4_dd22ca51		真的是在洗澡啊喂！	game/scripts/chapter3.rpy	5192
